feature,token_id,V1,cluster,feature,predicted_value,word,sentence,pos_coarse,pos_fine,dependency,lemma,head,head_pos,head_lemma,head_dependency,entity_type,entity_label,is_alpha,is_stop,is_punct,shape,top_bottom
require,59158,86509,4,require,4.456863,requesting,"If the Supreme Court agrees with the government , the current situation would stand , and the colleges and others could continue requesting the accommodation .",VERB,VBG,xcomp,request,continue,VERB,continue,conj,,O,TRUE,FALSE,FALSE,xxxx,top
require,62722,54661,4,require,4.6294503,requested,But media organizations and advocacy groups complained throughout his tenure that the public records they requested were delayed or not provided electronically .,VERB,VBD,relcl,request,records,NOUN,record,nsubjpass,,O,TRUE,FALSE,FALSE,xxxx,top
require,65987,150205,1,require,4.6663065,required,These standards recognized that the expansion of types of resources required a change in the terminology used to describe the school library and the school librarian .,VERB,VBD,ccomp,require,recognized,VERB,recognize,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
require,103588,62623,1,require,5.9268622,request,"and if so , the participant was asked "" who sent out the request for that friendship ? """,NOUN,NN,dobj,request,sent,VERB,send,ccomp,,O,TRUE,FALSE,FALSE,xxxx,top
require,108394,26794,1,require,4.8046203,request,"# TABLE # While earning an undergraduate degree in philosophy at Georgetown University , Dick Douglas was asked by Putnam to fulfill the request of a professional hunting guide , who wanted one of the Africa Scouts to come up to Alaska for a similar project .",NOUN,NN,dobj,request,fulfill,VERB,fulfill,xcomp,,O,TRUE,FALSE,FALSE,xxxx,top
require,128927,98452,0,require,5.0312686,request,"Red Rocks concerts staged by AEG Live the dominant promoter in Denver were flat for the first four years of the program , according to records the city provided in response to a Denver Post request .",NOUN,NN,pobj,request,to,ADP,to,prep,,O,TRUE,FALSE,FALSE,xxxx,top
require,146540,102433,2,require,5.8587027,request,Sky News said Thursday that the armed group holding him indicated it would cooperate with the request if the Libyan attorney general approved it .,NOUN,NN,pobj,request,with,ADP,with,prep,,O,TRUE,FALSE,FALSE,xxxx,top
require,187256,18832,4,require,5.0359025,required,"He was a very hard worker , very good at physical work , which is required in a setting like that , "" Mr. Lacovara said .",VERB,VBN,relcl,require,work,NOUN,work,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
require,2978,1527631,3,require,-1.9893551,year,It 's been just about a year since Google unexpectedly announced the first preview of Android Nougat .,NOUN,NN,npadvmod,year,been,AUX,be,ROOT,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
require,11797,98452,4,require,-2.0365033,College,"U.S. Army War College Press , Strategic Studies Institute , 2009 ) , p. 221 ; Thomas R. Naylor , Wages of Crime : Black Markets , Illegal Finance , and the Underworld Economy ( Ithaca :",PROPN,NNP,compound,College,Press,PROPN,Press,ROOT,ORG,I,TRUE,FALSE,FALSE,Xxxxx,bottom
require,28856,70585,3,require,-2.0554457,talking,"The thing is -- "" He stopped talking to let a noisy truck go by .",VERB,VBG,xcomp,talk,stopped,VERB,stop,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
require,113345,484609,0,require,-2.2590537,year,"We would say things like , "" We know in one of the books , we established the year Abe Sapien was found , "" but we would always forget what book that was in .",NOUN,NN,dobj,year,established,VERB,establish,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
require,121756,787165,4,require,-2.1936934,year,"In October of that year , he was spotted at the McLaury ranch .",NOUN,NN,pobj,year,of,ADP,of,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
require,132196,190015,0,require,-2.228894,year,"Is it possible that , in the past decade , there were at least 6000 papyri which , having legally left Egypt before 1972 ( the year of the enforcement of the UNESCO convention ) were sold by their owners ?",NOUN,NN,nsubjpass,year,sold,VERB,sell,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
require,190504,22813,1,require,-1.9624634,team,This was Wooden 's 14th UCLA team .,NOUN,NN,attr,team,was,AUX,be,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
require,195716,293521,4,require,-2.5443275,car,The officers took the child and mother to the hospital in their unmarked police car where Laguna continued the chest compressions .,NOUN,NN,pobj,car,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxx,bottom
require,196035,1332562,3,require,-2.1048129,year,"She recorded 1,098 career victories -- the most in Division I college basketball history for a men 's or women 's coach -- before stepping down in 2012 , one year after announcing she had early-onset dementia .",NOUN,NN,npadvmod,year,after,ADP,after,prep,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
require,198162,10870,1,require,-1.9803579,baseball,"In an attempt to motivate his baseball team , Coach Querry offered his high school players the chance to name his baby if they won their season .",NOUN,NN,compound,baseball,team,NOUN,team,dobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,24854,74567,0,rescue,0.20686786,Tuesday,"<p> Majorities of the American public disagree with ideas the House GOP is floating to bridge a gap within its own conference and overhaul health care , according to a poll released Tuesday .",PROPN,NNP,npadvmod,Tuesday,released,VERB,release,acl,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,30017,50681,2,rescue,0.26035875,Thursday,"That was poor late-game execution on inbound plays by the Wolverines , really , a point coach John Beilein planned to drive home during a brief practice Tuesday before the team headed to Kansas City for Thursday 's Midwest Regional semifinal against Oregon .",PROPN,NNP,poss,Thursday,semifinal,NOUN,semifinal,pobj,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,37516,42719,2,rescue,0.26737416,Thursday,"Governor of the Bank of England Mark Carney speaking during the Bank of England ' Independence 20 years on ' conference , which marks two decades of operational independence from the UK government , at Fishmongers Hall in London Thursday Sept. 28 , 2017 . .",PROPN,NNP,npadvmod,Thursday,Hall,PROPN,Hall,pobj,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,64890,166130,0,rescue,0.2116088,Thursday,<h> New OPS high school is focus of public meeting Thursday <p>,PROPN,NNP,npadvmod,Thursday,meeting,NOUN,meeting,pobj,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,118889,114377,0,rescue,0.22926293,Tuesday,"The yield on the benchmark 10-year Treasury note TMUBMUSD10Y , +0.23% for example , surged from 1.6% at the end of September to 2.40% in recent trade Tuesday -- a sizable move for government bonds as investors turned risk-giddy rather than risk-averse after the election .",PROPN,NNP,npadvmod,Tuesday,surged,VERB,surge,ROOT,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,124994,106415,2,rescue,0.31054553,Tuesday,He followed that with another 0-for-2 night Tuesday .,PROPN,NNP,npadvmod,Tuesday,night,NOUN,night,pobj,DATE,I,TRUE,FALSE,FALSE,Xxxxx,top
rescue,146495,14852,2,rescue,0.23052172,Thursday,"British police on Thursday Nov. 2 , 2017 said that they are seeking the extradition of the brother of the Manchester Arena suicide bomber on murder charges stemming from the attack .",PROPN,NNP,pobj,Thursday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,177076,182054,1,rescue,0.21672831,week,Chad Gifford told Radio Boston in the interview this week .,NOUN,NN,npadvmod,week,told,VERB,tell,ROOT,DATE,I,TRUE,FALSE,FALSE,xxxx,top
rescue,181283,90491,0,rescue,0.24097922,Tuesday,"But on Tuesday , the City of New York announced just that : Every NYPD officer will have body cameras by the end of 2019 .",PROPN,NNP,pobj,Tuesday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
rescue,217742,74567,2,rescue,0.2068773,white,"A careful study in aggressively sweet clich , it boasted baby-blue sand dollars stenciled onto the oak cabinets in the kitchen , picture frames with desiccated white ' starfish glued to their surfaces , and corked bottles of sea glass along the mantle .",ADJ,JJ,amod,white,starfish,NOUN,starfish,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
rescue,48814,182054,2,rescue,-0.31652546,off,But then he wanted me to take my bikini bottoms off - I started to feel very uncomfortable .,ADP,IN,prt,off,take,VERB,take,ccomp,,O,TRUE,TRUE,FALSE,xxx,bottom
rescue,54057,78548,4,rescue,-0.28159547,speaks,"But I am very happy here now , "" said Park , who speaks basic Mandarin now .",VERB,VBZ,relcl,speak,Park,PROPN,Park,nsubj,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,101516,241769,2,rescue,-0.31167006,head,# The boy frowned and shook his head .,NOUN,NN,dobj,head,shook,VERB,shake,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,109401,66605,2,rescue,-0.27408367,head,"# With a shake of his head , Jared addressed the bartender again .",NOUN,NN,pobj,head,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,114323,18833,2,rescue,-0.29930946,chicken,"Upon his return , Doyon would show Truesdale the photos and maybe make a meal of chicken and pasta .",NOUN,NN,pobj,chicken,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,145589,106415,3,rescue,-0.33088845,shoulder,"# Thomas had an urge to look over his shoulder for the unseen boy , Shep 's intended playmate .",NOUN,NN,pobj,shoulder,over,ADP,over,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,160858,281579,0,rescue,-0.2737849,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,208207,18833,3,rescue,-0.35512194,bird,"Anhingas go by many names : darter , devil bird , water turkey , and snakebird .",NOUN,NN,npadvmod,bird,darter,NOUN,darter,dep,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,211751,54662,0,rescue,-0.3103582,chickens,Goats and chickens roam the sand lanes between small shacks baking in treeless yards marked by low limestone walls .,NOUN,NNS,conj,chicken,Goats,NOUN,goat,nsubj,,O,TRUE,FALSE,FALSE,xxxx,bottom
rescue,217829,22814,2,rescue,-0.3744403,chicken,"it took her to consume half of Evelyn 's h a m sandwich and a chicken thigh from Boston Market , and relieve herself twice .",NOUN,NN,compound,chicken,thigh,NOUN,thigh,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,38064,10872,3,research,1.1080881,park,A second teenager facing a first-degree murder charge in connection with the killing of a 14-year-old Charlotte girl at a Gaston County park is now in custody at the Gaston County jail .,NOUN,NN,pobj,park,at,ADP,at,prep,,O,TRUE,FALSE,FALSE,xxxx,top
research,43046,10872,4,research,1.1043671,camp,"He received an offer at Michigan 's camp in Davie , Fla. - and committed to the Wolverines shortly thereafter .",NOUN,NN,pobj,camp,at,ADP,at,prep,,O,TRUE,FALSE,FALSE,xxxx,top
research,52767,94473,3,research,1.3638498,School,"A crisp way to put it is something like : A war on science usually is a war of values , "" says Sheila Jasanoff , a professor of science and technology studies at Harvard University 's John F. Kennedy School of Government in Cambridge , Mass .",PROPN,NNP,pobj,School,at,ADP,at,prep,PERSON,I,TRUE,FALSE,FALSE,Xxxxx,top
research,65998,2910,0,research,1.2963305,library,These standards recognized that the expansion of types of resources required a change in the terminology used to describe the school library and the school librarian .,NOUN,NN,dobj,library,describe,VERB,describe,xcomp,,O,TRUE,FALSE,FALSE,xxxx,top
research,73087,178074,1,research,1.0787572,office,"Leaving the building , I shortly began to receive urgent messages from Carter 's office to call the boss ASAP .",NOUN,NN,pobj,office,from,ADP,from,prep,,O,TRUE,FALSE,FALSE,xxxx,top
research,82623,18834,0,research,1.0872715,colleagues,"Furthermore , Sharma and colleagues showed that when Fluselenamyl with the radioactive atom is injected intravenously into mice , the compound can cross the blood-brain barrier , bind to any plaques in their brains and be detected by PET scan .",NOUN,NNS,conj,colleague,Sharma,PROPN,Sharma,nsubj,,O,TRUE,FALSE,FALSE,xxxx,top
research,89395,217884,1,research,1.0551754,office,"It sounded old , and as he trudged up the back stairs of the low-rent office building in a cheap brown suit , it echoed through the stairwell like the voice of a ghostly harbinger of ominous tidings .",NOUN,NN,compound,office,building,NOUN,building,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
research,101964,58644,2,research,1.4126234,library,"So whether a learning experience is going to be a face-to-face experience in the classroom and the library learning commons , a blended learning experience , or totally online , create a web page for that experience that creates a partnership , as explained below .",NOUN,NN,conj,library,experience,NOUN,experience,attr,,O,TRUE,FALSE,FALSE,xxxx,top
research,106973,10872,1,research,1.2150053,professor,"Whether from a tanning bed or the sun , UVA rays cause wrinkling and cancer , "" says Rebecca Baxt , MD , assistant professor of clinical dermatology at New York University . """,NOUN,NN,appos,professor,MD,PROPN,MD,appos,,O,TRUE,FALSE,FALSE,xxxx,top
research,186987,6891,1,research,1.0934075,professor,"Mr. Coughenour went on to teach at Evergreen State College in Olympia , Wash. , the University of Toledo in Ohio and the University of Pittsburgh at Johnstown , where he is an assistant professor and coordinator of the university 's energy and earth resources department .",NOUN,NN,attr,professor,is,AUX,be,ccomp,,O,TRUE,FALSE,FALSE,xxxx,top
research,7339,54663,4,research,-0.9227174,car,She opened the car and sat behind the wheel .,NOUN,NN,dobj,car,opened,VERB,open,ROOT,,O,TRUE,FALSE,FALSE,xxx,bottom
research,13756,74568,4,research,-0.7569157,month,One month electric gets paid the next month the phone .,NOUN,NN,npadvmod,month,electric,ADJ,electric,nsubjpass,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
research,15107,14853,1,research,-0.82161963,door,"Made by Hollywood pros , it 's a polished little movie with a hopeful message , but when it literalizes the divine mysteries , it opens the door to a Doubting Thomas .",NOUN,NN,dobj,door,opens,VERB,open,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,59275,14853,0,research,-0.8658753,chickens,"At the back of the home , deputies saw several chickens tied to the rear of vehicles in a fenced area covered with a tarp .",NOUN,NNS,nsubj,chicken,tied,VERB,tie,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,84663,46701,0,research,-1.0757301,monthly,"Message contents : Several monthly scheduled transactions were declined on April 23 , 2136 , due to insuffi cient funds , as follows : Scheduled payment to GraviWorks Utility Com pany .",ADV,RB,advmod,monthly,scheduled,VERB,schedule,amod,DATE,B,TRUE,FALSE,FALSE,xxxx,bottom
research,105721,14853,0,research,-0.77980155,seat,Dr. al-Baz climbed into the passenger seat and put his suitcase on the floor between his feet .,NOUN,NN,pobj,seat,into,ADP,into,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,108000,34758,0,research,-0.82008237,baseball,"# TABLE # The pice de rsistance of the set is the large , round mouse that fits into your hand like a well-worn baseball .",NOUN,NN,pobj,baseball,like,ADP,like,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,129526,118359,4,research,-0.91528165,week,"Once a week , he does a seven-mile drive up the road to the larger city of Wabasha ( population 2,500 ) .",NOUN,NN,npadvmod,week,does,VERB,do,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,134948,209922,3,research,-1.0312741,head,"Ratliff , a 32-year-old , was found at his desk Jan. 3 , 2013 with a small bullet hole in the side of his head , surrounded by some of the formidable cache of weapons he owned .",NOUN,NN,pobj,head,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
research,206990,930483,0,research,-0.82928455,year,"Tower , who worked at the Mount Vernon-based company from June 2010 to October 2011 , earning $100,000 a year , had n't been aware that salaried employees were eligible for overtime .",NOUN,NN,npadvmod,year,"100,000",NUM,"100,000",dobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,51806,118360,0,resemble,0.05796831,office,"Carlos Garcia-Perez , 51 , was convicted of a felony charge of unlawful possession of a controlled substance with intent to deliver , according to the Kane County state 's attorney 's office .",NOUN,NN,pobj,office,to,ADP,to,prep,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,63060,14854,0,resemble,0.076365784,business,"But when notified that an account appears to be linked to abusive or illegal activity , firms should investigate and take action , said Andrea Matwyshyn , assistant professor of legal studies and business ethics at the University of Pennsylvania 's Wharton School .",NOUN,NN,compound,business,ethics,NOUN,ethic,conj,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,80733,114379,1,resemble,0.063434795,office,Dominic was waiting for him in the parking lot outside his office that Friday evening .,NOUN,NN,pobj,office,outside,ADP,outside,prep,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,80761,404992,1,resemble,0.06876103,company,"The third week in , they reviewed Chris 's attempt to befriend his company 's new receptionist , a red-haired young woman with a long , friendly face and braces .",NOUN,NN,poss,company,receptionist,NOUN,receptionist,dobj,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,89723,74569,0,resemble,0.072804846,business,"But business consultants and benefit management companies say they are seeing companies make that calculation . """,NOUN,NN,compound,business,consultants,NOUN,consultant,nsubj,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,110847,78550,1,resemble,0.058707193,office,"In the office , he 's a safe bet to infuse this roster with the talent to win , as long as his bosses are patient .",NOUN,NN,pobj,office,In,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,158399,138265,1,resemble,0.053400673,sat,Coulter sat on a stool .,VERB,VBD,ROOT,sit,sat,VERB,sit,ROOT,,O,TRUE,FALSE,FALSE,xxx,top
resemble,160190,397030,3,resemble,0.06847205,team,He appeared to have won the starting quarterback job at Miami in 2014 but left the team and school without playing a down .,NOUN,NN,dobj,team,left,VERB,leave,conj,,O,TRUE,FALSE,FALSE,xxxx,top
resemble,190183,3342970,4,resemble,0.057601433,a,"# "" Coffee , "" Sophie said robotically and poured herself a cup before sliding into a chair across from Colt . """,DET,DT,det,a,chair,NOUN,chair,pobj,,O,TRUE,TRUE,FALSE,x,top
resemble,211394,301486,0,resemble,0.05579532,against,"# Walter Hicks leaned against a beam , as if to test its strength .",ADP,IN,prep,against,leaned,VERB,lean,ROOT,,O,TRUE,TRUE,FALSE,xxxx,top
resemble,30298,277600,2,resemble,-0.18450168,head,"<p> "" Not really , "" he said , shaking his head . """,NOUN,NN,dobj,head,shaking,VERB,shake,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,34168,197980,1,resemble,-0.23856772,tops,Here is Clover wearing one of her Wet Seal going-out tops : <p>,NOUN,NNS,pobj,top,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,48773,26797,1,resemble,-0.18293408,top,"First he was taking pictures of me in the bikini , then it was with the coat then he said take off the bikini top , which I was comfortable with as I was only 10",NOUN,NN,dobj,top,take,VERB,take,xcomp,,O,TRUE,TRUE,FALSE,xxx,bottom
resemble,122366,50683,0,resemble,-0.19881305,door,"# ' Far as I see , sugar , I 'm the only one that 's walked through your door since you unlocked it and hung up your sign . '",NOUN,NN,pobj,door,through,ADP,through,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,140055,22816,4,resemble,-0.18407366,door,"For schools , more than coaches , they need to adopt a policy , and they need to do it now , "" Griffin said , "" before they have that transgender athlete at the door saying they want to play . """,NOUN,NN,pobj,door,at,ADP,at,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,160745,86512,0,resemble,-0.19745845,door,"When a woman opened the apartment door , they fell into the apartment .",NOUN,NN,dobj,door,opened,VERB,open,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,160858,281581,0,resemble,-0.18264169,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
resemble,188922,102436,2,resemble,-0.1792424,dog,"# Two kids , a dog and creative couple Meta and Nick Coleman all find their place in this light-flooded yet cozy home at the foot of Utah ' s Wasatch Mountains # Go white on white.",NOUN,NN,appos,dog,kids,NOUN,kid,nsubj,,O,TRUE,FALSE,FALSE,xxx,bottom
resemble,198311,42721,1,resemble,-0.18751563,dog,Twice she slammed her brakes to avoid a loose dog .,NOUN,NN,dobj,dog,avoid,VERB,avoid,xcomp,,O,TRUE,FALSE,FALSE,xxx,bottom
resemble,202539,78550,2,resemble,-0.19842306,door,"Salinas allegedly changed his version of the incident many times , initially stating the young girl locked the door to prevent her brother from entering .",NOUN,NN,dobj,door,locked,VERB,lock,ccomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,5153,6893,4,reserve,1.6714623,chair,"Look how you 're folded up in your chair , he says .",NOUN,NN,pobj,chair,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,63282,34760,1,reserve,1.0873975,population,"The tools are used to intercept communications from a particular subject 's devices , not to perform some sort of general scanning of an entire population or the traffic of a particular server . """,NOUN,NN,pobj,population,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,64163,78551,2,reserve,1.14283,travel,"This past week , the Supreme Court reinstated parts of Trump 's travel ban before hearing arguments on the case in October .",NOUN,NN,compound,travel,ban,NOUN,ban,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,87917,38741,1,reserve,1.1790805,shooting,"Judge Nelson has ruled that lawyers ca n't discuss a toxicology report that shows Trayvon had marijuana in his system the night of the shooting , Trayvon 's school records , history of fights , drug use , or any photos or text messages found on the teen 's cellphone .",NOUN,NN,pobj,shooting,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,139224,74570,3,reserve,1.0933362,bar,He 's the dipshit at the end of the bar .,NOUN,NN,pobj,bar,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxx,top
reserve,154278,42722,2,reserve,1.0672487,Qatar,"<h> Gulf states issued 13 demands to Qatar and set a deadline of 10 days to comply <p> LONDON -- Gulf states have issued Qatar with 13 demands that must be met to lift their blockade of the country , including the disbanding of news channel Al Jazeera .",PROPN,NNP,dobj,Qatar,issued,VERB,issue,conj,GPE,B,TRUE,FALSE,FALSE,Xxxxx,top
reserve,156319,102437,3,reserve,1.1063823,shoulder,"Tapped on the shoulder , he woke up ... and happily talked about the newest addition to his life : Kyree James Coleman , born Dec. 19.",NOUN,NN,pobj,shoulder,on,ADP,on,prep,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,164526,10874,4,reserve,1.2117579,chair,"In my chair I pitched forward , my shoulders drawing together , trying to fold myself up , my hands holding each other in my lap .",NOUN,NN,pobj,chair,In,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,177808,130304,1,reserve,1.0417882,up,"After making those body pieces disappear , they showed up not only to kill , but to terrify ( this is their first appearance , where you can just make out the blue eyes ) .",ADP,RP,prt,up,showed,VERB,show,ROOT,,O,TRUE,TRUE,FALSE,xx,top
reserve,189490,26798,1,reserve,1.2540858,enter,"Moreover , vetting is a practice rather "" shady , "" because it does not provide the ability to directly detect the charterer 's liability , so it creates a gray zone where we have to enter to search for this liability , a game of hunter and offender where anybody can win and lose .",VERB,VB,xcomp,enter,have,VERB,have,relcl,,O,TRUE,FALSE,FALSE,xxxx,top
reserve,48036,22817,4,reserve,-0.8822874,Murphy,"He told us about it over drinks at Murphy 's Pub , where Conrad , Mack , and I met on Mondays , played darts , and drank until the bartender switched on the lights and killed the music .",PROPN,NNP,poss,Murphy,Pub,PROPN,Pub,pobj,ORG,B,TRUE,FALSE,FALSE,Xxxxx,bottom
reserve,96144,62627,0,reserve,-0.9696646,Park,"Address : 17853 Santiago Blvd. , Villa Park .",PROPN,NNP,appos,Park,Blvd,PROPN,Blvd,appos,GPE,I,TRUE,FALSE,FALSE,Xxxx,bottom
reserve,98005,237791,2,reserve,-0.9124901,group,"<p> Founded in Orange County in 1978 by a group of yoga enthusiasts , the pioneering organic grocery store said it is adding stores next year in Signal Hill and Manhattan Beach .",NOUN,NN,pobj,group,by,ADP,by,agent,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,100396,86513,3,reserve,-0.9230839,office,<p> Blunt finished the parade walk early and headed up the highway to a Republican Party office in Springfield .,NOUN,NN,pobj,office,to,ADP,to,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,109081,34760,4,reserve,-0.8777906,radio,"We have Bill Kristol , editor of the "" Weekly Standard , "" Democratic strategist Donna Brazile , talk radio host Laura Ingraham and Illinois Congressman Luis Gutierrez .",NOUN,NN,compound,radio,host,NOUN,host,compound,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,113664,110399,3,reserve,-0.92732716,couple,"I restructured it a couple of times to be one of three books , and there was just a point where I realized that it 's here where our story comes to an end .",NOUN,NN,npadvmod,couple,restructured,VERB,restructure,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,135089,58646,1,reserve,-0.87702966,shot,"The state of the unmoved vehicle pretty much resembles the state of the unsolved investigation into the mysterious slaying of Keith Ratliff , a self-proclaimed "" gun nut "" who was found shot to death in the factory he had set up to assemble custom firearms .",VERB,VBN,xcomp,shoot,found,VERB,find,relcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,159963,162152,4,reserve,-1.114466,break,"Investigators believe Jonathan Paul Holshouser , 34 , was involved in three break-ins at the Raja Mart on Mooresville Road , one at the Gold Hill Market on U.S. 52 and one at the Dollar General on Mooresville Road .",NOUN,NN,compound,break,ins,NOUN,in,pobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,160745,86513,0,reserve,-0.8642302,door,"When a woman opened the apartment door , they fell into the apartment .",NOUN,NN,dobj,door,opened,VERB,open,advcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
reserve,189120,34760,1,reserve,-0.86235654,com,"Fair Isle Swedish Blue Rug , $503 , com .",NOUN,NN,ROOT,com,com,NOUN,com,ROOT,,O,TRUE,FALSE,FALSE,xxx,bottom
reside,26530,62628,2,reside,2.8511837,church,"We should promote the right environment for healthy developments , and we should press for some basic improvements in the church 's constitutional operations and structures .",NOUN,NN,poss,church,operations,NOUN,operation,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
reside,79081,253716,2,reside,2.6795583,build,<h> ' We will build the Wall !,VERB,VB,ROOT,build,build,VERB,build,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
reside,92362,166134,2,reside,2.5799086,House,"Senator Chuck Grassley from Iowa now just starts his tweets with "" whoever monitors Twitter at the White House "" in an effort to communicate with Trump .",PROPN,NNP,pobj,House,at,ADP,at,prep,FAC,I,TRUE,FALSE,FALSE,Xxxxx,top
reside,101101,26799,3,reside,2.5416405,flats,"<p> "" It is a perfectly legal way to avoid having to offer the freehold of a block of flats which would otherwise qualify under the 1987 Act to the leaseholders before selling to a third party . """,NOUN,NNS,pobj,flat,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
reside,154046,94476,2,reside,2.4950893,House,"Since our financial guru , in the White House , has delivered the much-needed stimulus to the economy things are booming .",PROPN,NNP,pobj,House,in,ADP,in,prep,FAC,I,TRUE,FALSE,FALSE,Xxxxx,top
reside,161797,186039,2,reside,2.6585107,built,The theater space was built as part of the Memorial Arts Center in response to the fatal 1962 crash of a chartered plane full of Atlanta 's arts community leaders near Orly Field outside Paris .,VERB,VBN,ROOT,build,built,VERB,build,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
reside,162074,245754,2,reside,3.6770422,building,"Last month , for instance , it gave a $20 million matching gift to Zoo Atlanta that will help transform the 1921 Cyclorama building into a new special events center , among other improvements .",VERB,VBG,dobj,build,transform,VERB,transform,xcomp,,O,TRUE,FALSE,FALSE,xxxx,top
reside,174883,178077,2,reside,2.931465,House,It was his first speech to an international audience since leaving the White House .,PROPN,NNP,dobj,House,leaving,VERB,leave,pcomp,ORG,I,TRUE,FALSE,FALSE,Xxxxx,top
reside,201764,26799,1,reside,2.6507952,building,"The uproar began building in the Windsor Park neighborhood in mid-March , when a flurry of notification postcards - required by state law - began arriving at homes within a three-block radius of Burkes Supervised Living Center , where the men are housed .",VERB,VBG,xcomp,build,began,VERB,begin,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
reside,207142,277602,4,reside,3.1838923,building,As we were led through the offices we were given a series of presentations about how it 's building its first the car .,VERB,VBG,pcomp,build,about,ADP,about,prep,,O,TRUE,FALSE,FALSE,xxxx,top
